,0
2360,1264
2361,1045
2362,1073
2363,1084
2364,1037
2365,1059
2366,1060
2367,1039
2368,1136
2369,1154
2370,1182
2371,1020
2372,1004
2373,894
2374,892
2375,865
2376,828
2377,780
2378,780
2379,779
2380,777
2381,874
2382,924
2383,993
2384,997
2385,1000
2386,908
2387,908
2388,927
2389,930
2390,890
2391,969
2392,1012
2393,1328
2394,1319
2395,1688
2396,1783
2397,1269
2398,914
2399,829
2400,779
2401,777
2402,782
2403,925
2404,805
2405,884
2406,928
2407,980
2408,957
2409,1018
2410,1234
2411,1138
2412,934
2413,911
2414,883
2415,1146
2416,1200
2417,1541
2418,1545
2419,1614
2420,1548
2421,1115
2422,1020
2423,988
2424,871
2425,780
2426,780
2427,859
2428,862
2429,863
2430,1396
2431,1443
2432,1215
2433,1516
2434,1486
2435,1477
2436,1347
2437,1085
2438,1084
2439,1425
2440,1518
2441,1754
2442,1325
2443,1301
2444,1114
2445,1105
2446,1033
2447,936
2448,790
2449,781
2450,782
2451,787
2452,864
2453,858
2454,1105
2455,1177
2456,1151
2457,1239
2458,1200
2459,1198
2460,1145
2461,1147
2462,1186
2463,1371
2464,1238
2465,1269
2466,1214
2467,1293
2468,1197
2469,1220
2470,1203
2471,1024
2472,884
2473,913
2474,834
2475,832
2476,905
2477,1110
2478,1653
2479,1600
2480,1532
2481,1241
2482,1147
2483,1135
2484,1177
2485,1233
2486,1243
2487,1272
2488,1314
2489,1355
2490,1518
2491,1756
2492,2111
2493,1523
2494,1081
2495,1377
2496,1323
2497,1255
2498,1245
2499,949
2500,913
2501,1451
2502,1717
2503,1823
2504,1751
2505,1542
2506,1764
2507,2063
2508,2068
2509,1899
2510,1739
2511,1889
2512,2254
2513,2263
2514,2382
2515,2329
2516,2233
2517,2121
2518,1904
2519,1629
2520,1193
2521,1115
2522,1112
2523,1173
2524,1451
2525,1687
2526,1679
2527,1747
2528,1537
2529,1349
2530,1346
2531,1323
2532,990
2533,977
2534,932
2535,1141
2536,1511
2537,1539
2538,1539
2539,2108
2540,1831
2541,1766
2542,1284
2543,1223
2544,1231
2545,1079
2546,1040
2547,1082
2548,1155
2549,1632
2550,2037
2551,2060
2552,1911
2553,1642
2554,1599
2555,1658
2556,1623
2557,1607
2558,1596
2559,1767
2560,2066
2561,2197
2562,2186
