,ror cf
4780,0.583544304
4781,0.631392405
4782,0.622531646
4783,0.629113924
4784,0.625063291
4785,0.721518987
4786,0.784050633
4787,0.745822785
4788,0.642025316
4789,0.631178707
4790,0.638276299
4791,0.632192649
4792,0.634474018
4793,0.633206591
4794,0.62804878
4795,0.630335366
4796,0.614837398
4797,0.628810976
4798,0.62245935
4799,0.616361789
4800,0.587906504
4801,0.587652439
4802,0.602642276
4803,0.615599593
4804,0.598577236
4805,0.627286585
4806,0.670834397
4807,0.744322531
4808,0.763251784
4809,0.767074414
4810,0.766309888
4811,0.778542304
4812,0.670097916
4813,0.700781447
4814,0.720040282
4815,0.678123432
4816,0.755700326
4817,0.790779253
4818,0.773740917
4819,0.707341518
4820,0.745427211
4821,0.705086445
4822,0.689802055
4823,0.637434227
4824,0.60836883
4825,0.592583312
4826,0.588574292
4827,0.57980456
4828,0.583312453
4829,0.576691729
4830,0.587011033
4831,0.578485456
4832,0.595035105
4833,0.596288867
4834,0.608553459
4835,0.60754717
4836,0.639167503
4837,0.643430291
4838,0.655881615
4839,0.687656799
4840,0.776969393
4841,0.789262418
4842,0.756146513
4843,0.681384847
4844,0.714536781
4845,0.702913109
4846,0.76443998
4847,0.759417378
4848,0.695128076
4849,0.657458564
4850,0.605474636
4851,0.589904571
4852,0.590258599
4853,0.619096247
4854,0.606331376
4855,0.634158795
4856,0.695174879
4857,0.63262701
4858,0.66632627
4859,0.772019403
4860,0.760275721
4861,0.759538153
4862,0.757781124
4863,0.716796385
4864,0.767260859
4865,0.780567411
4866,0.7730354
4867,0.760733116
4868,0.767219708
4869,0.754399196
4870,0.735042735
4871,0.714932127
4872,0.624434389
4873,0.611865259
4874,0.573437108
4875,0.573186041
4876,0.604318353
4877,0.648255084
4878,0.703238765
4879,0.720813457
4880,0.740647753
4881,0.733617876
4882,0.686166206
4883,0.674617123
4884,0.664908314
4885,0.728711379
4886,0.76287365
4887,0.774541803
4888,0.776550339
4889,0.738639217
4890,0.768516194
4891,0.756464976
4892,0.757698132
4893,0.680969207
4894,0.664152841
4895,0.613122172
4896,0.602564103
4897,0.594017094
4898,0.600804424
4899,0.609854198
4900,0.586743661
4901,0.592769269
4902,0.600552347
4903,0.648255084
4904,0.699974893
4905,0.712026111
4906,0.694451419
4907,0.665327642
4908,0.677629927
4909,0.747611865
4910,0.776269482
4911,0.773286467
4912,0.765503389
4913,0.763996987
4914,0.766556711
4915,0.764273027
4916,0.737886016
4917,0.711775044
4918,0.705498368
4919,0.710017575
4920,0.602811951
4921,0.60456942
4922,0.57921165
4923,0.599297012
4924,0.609590761
4925,0.623901582
4926,0.610343962
4927,0.664072307
4928,0.691863385
4929,0.713603219
4930,0.743273824
4931,0.733467438
4932,0.733718884
4933,0.734221775
4934,0.741010812
4935,0.734473221
4936,0.744250695
4937,0.759160981
4938,0.745514278
4939,0.731204425
4940,0.707317073
4941,0.661051044
4942,0.654262007
4943,0.625345738
4944,0.595675132
4945,0.594669349
4946,0.597183807
4947,0.611516218
4948,0.614282122
4949,0.603218506
4950,0.598692482
4951,0.613779231
4952,0.680412371
4953,0.752074428
4954,0.756410256
4955,0.783722683
4956,0.757096207
4957,0.754147813
4958,0.75678392
4959,0.78718593
4960,0.770100503
4961,0.770351759
4962,0.79321608
4963,0.776884422
4964,0.76758794
4965,0.717839196
4966,0.709296482
4967,0.748994975
4968,0.696733668
4969,0.605276382
4970,0.606030151
4971,0.61758794
4972,0.615829146
4973,0.633417085
4974,0.713567839
4975,0.714321608
4976,0.707537688
4977,0.728282828
4978,0.766759423
4979,0.751075133
4980,0.763516928
4981,0.784036373
4982,0.758629378
4983,0.758343789
4984,0.760100376
4985,0.763171099
4986,0.754390366
4987,0.76567988
4988,0.750878073
4989,0.731309584
4990,0.685148018
4991,0.641746111
4992,0.674611139
4993,0.621675866
4994,0.621174109
4995,0.608881084
4996,0.608379328
4997,0.633216257
4998,0.656547918
4999,0.703462117
5000,0.669091821
5001,0.744355243
5002,0.745358756
5003,0.728800803
5004,0.641836735
5005,0.621173469
5006,0.624744898
5007,0.622193878
5008,0.649744898
5009,0.654591837
5010,0.683163265
5011,0.687755102
5012,0.678061224
5013,0.737244898
5014,0.670153061
5015,0.615561224
5016,0.612755102
5017,0.62755102
5018,0.621683673
5019,0.680357143
5020,0.613010204
5021,0.558673469
5022,0.584438776
5023,0.642857143
5024,0.74005102
5025,0.7125
5026,0.741581633
5027,0.760714286
5028,0.748214286
5029,0.749234694
5030,0.753826531
5031,0.755357143
5032,0.764285714
5033,0.759183673
5034,0.75580196
5035,0.766071429
5036,0.743166581
5037,0.751160392
5038,0.691326531
5039,0.680612245
5040,0.619642857
5041,0.583673469
5042,0.585969388
5043,0.581377551
5044,0.581887755
5045,0.58622449
5046,0.612755102
5047,0.674157303
5048,0.671348315
5049,0.751474737
5050,0.730187227
5051,0.742725881
5052,0.747064829
5053,0.725880551
5054,0.756687898
5055,0.756953145
5056,0.735655224
5057,0.75088968
5058,0.756481952
5059,0.728266396
5060,0.71009772
5061,0.708594337
5062,0.691806565
5063,0.61638687
5064,0.594337259
5065,0.581057379
5066,0.559508895
5067,0.567025808
5068,0.563016788
5069,0.566524681
5070,0.568779754
5071,0.697592778
5072,0.681043129
5073,0.72299169
5074,0.74267101
5075,0.741267465
5076,0.739770459
5077,0.747255489
5078,0.74750499
5079,0.745259481
5080,0.740518962
5081,0.743762475
5082,0.73752495
5083,0.730289421
5084,0.739021956
5085,0.702095808
5086,0.71007984
5087,0.625998004
5088,0.687890137
5089,0.620724095
5090,0.570536829
5091,0.58576779
5092,0.589513109
5093,0.594007491
5094,0.590262172
5095,0.637952559
5096,0.723345818
5097,0.70062422
5098,0.717602996
5099,0.719600499
5100,0.723845194
5101,0.717852684
5102,0.729588015
5103,0.724641329
5104,0.718600554
5105,0.733954191
5106,0.732443997
5107,0.759879184
5108,0.742511956
5109,0.715076768
5110,0.723634533
5111,0.719355651
5112,0.730846774
5113,0.699596774
5114,0.639112903
5115,0.56577621
5116,0.562752016
5117,0.566532258
5118,0.567540323
5119,0.568044355
5120,0.632560484
5121,0.654233871
5122,0.635836694
5123,0.735687264
5124,0.737452711
5125,0.647919294
5126,0.605044136
5127,0.608739327
5128,0.606730286
5129,0.597438473
5130,0.611250628
5131,0.625062783
5132,0.744600703
5133,0.70467102
5134,0.698643898
5135,0.732295329
5136,0.665745856
5137,0.58689101
5138,0.573832245
5139,0.579357107
5140,0.583626318
5141,0.578000514
5142,0.584682601
5143,0.583397584
5144,0.589308661
5145,0.620040181
5146,0.697388247
5147,0.746860874
5148,0.759919638
5149,0.738573581
5150,0.742591662
5151,0.740833752
5152,0.737066801
5153,0.731541939
5154,0.731541939
5155,0.743816254
5156,0.717314488
5157,0.660974385
5158,0.64665997
5159,0.633601205
5160,0.584379709
5161,0.567302863
5162,0.605223506
5163,0.562280261
5164,0.578854847
5165,0.603517588
5166,0.658040201
5167,0.690602167
5168,0.724546371
5169,0.728326613
5170,0.727570565
5171,0.747227823
5172,0.735635081
5173,0.654271357
5174,0.665913655
5175,0.642310541
5176,0.624043446
5177,0.62128287
5178,0.62890145
5179,0.73064635
5180,0.742934382
5181,0.697714426
5182,0.642418285
5183,0.591054313
5184,0.559105431
5185,0.560770751
5186,0.548418972
5187,0.545097075
5188,0.542393709
5189,0.545834357
5190,0.569918899
5191,0.589712035
5192,0.566074951
5193,0.584319527
5194,0.597273854
5195,0.592565056
5196,0.606015779
5197,0.610578106
5198,0.612776413
5199,0.611302211
5200,0.623056036
5201,0.623549741
5202,0.630860829
5203,0.636070454
5204,0.664351278
5205,0.722290792
5206,0.623095823
5207,0.565185185
5208,0.594074074
5209,0.595331695
5210,0.586977887
5211,0.622604423
5212,0.641277641
5213,0.566093366
5214,0.573955774
5215,0.606614018
5216,0.598114612
5217,0.593401141
5218,0.647581441
5219,0.608617131
5220,0.601651187
5221,0.58242843
5222,0.606120434
5223,0.609575518
5224,0.759347553
5225,0.742534504
5226,0.730740276
5227,0.734452122
5228,0.722852912
5229,0.65839742
5230,0.685093781
5231,0.613524186
5232,0.55923001
5233,0.581194472
5234,0.601678184
5235,0.587117473
5236,0.616979269
5237,0.581688055
5238,0.613277394
5239,0.707798618
5240,0.714215202
5241,0.696939783
5242,0.68928924
5243,0.678923988
5244,0.62857848
5245,0.658193485
5246,0.695705824
5247,0.704590326
5248,0.75
5249,0.743089832
5250,0.720878578
5251,0.743239891
5252,0.735382309
5253,0.692365645
5254,0.710644678
5255,0.662668666
5256,0.644677661
5257,0.611194403
5258,0.612443778
5259,0.724137931
5260,0.734882559
5261,0.72063968
5262,0.644177911
5263,0.656461731
5264,0.675784191
5265,0.629947063
5266,0.686917066
5267,0.71288127
5268,0.711116713
5269,0.715654147
5270,0.707083438
5271,0.670783968
5272,0.676661669
5273,0.68065967
5274,0.683408296
5275,0.683408296
5276,0.60110525
5277,0.653923038
5278,0.663668166
5279,0.573713143
5280,0.582708646
5281,0.584207896
5282,0.596201899
5283,0.591704148
5284,0.585957021
5285,0.57946027
5286,0.574712644
5287,0.589705147
5288,0.576461769
5289,0.64017991
5290,0.736881559
5291,0.774057474
5292,0.732883558
5293,0.739630185
5294,0.752873563
5295,0.742878561
5296,0.747626187
5297,0.751624188
5298,0.76111944
5299,0.761197786
5300,0.727730247
5301,0.70054672
5302,0.675944334
5303,0.620775348
5304,0.570079523
5305,0.557405567
5306,0.556908549
5307,0.570328032
5308,0.572564612
5309,0.555168986
5310,0.58054027
5311,0.592546273
5312,0.659711873
5313,0.699479296
5314,0.715348376
5315,0.728985867
5316,0.725266551
5317,0.735680635
5318,0.743863129
5319,0.749254473
5320,0.749254473
5321,0.751491054
5322,0.739562624
5323,0.732852883
5324,0.715705765
5325,0.667607079
5326,0.590920749
5327,0.579994897
5328,0.57973973
5329,0.585353406
5330,0.581015565
5331,0.582036234
5332,0.636642001
5333,0.617504465
5334,0.611890788
5335,0.655524368
5336,0.654248533
5337,0.683592753
5338,0.701713396
5339,0.703271028
5340,0.694184839
5341,0.707165109
5342,0.692367601
5343,0.718758153
5344,0.693806194
5345,0.703046953
5346,0.724409449
5347,0.712979426
5348,0.687562438
5349,0.624375624
5350,0.608501119
5351,0.552821278
5352,0.563012677
5353,0.565995526
5354,0.559781258
5355,0.536912752
5356,0.556798409
5357,0.587372608
5358,0.578424062
5359,0.634880803
5360,0.648180678
5361,0.662576687
5362,0.683282209
5363,0.682515337
5364,0.689161554
5365,0.694018405
5366,0.723415133
5367,0.714143674
5368,0.720895147
5369,0.717626352
5370,0.717877797
5371,0.707568519
5372,0.721051262
5373,0.7053407
5374,0.685872139
5375,0.678242568
5376,0.630081301
5377,0.662559718
5378,0.576816696
5379,0.594166457
5380,0.594920795
5381,0.654010561
5382,0.640683933
5383,0.672114659
5384,0.698770492
5385,0.685963115
5386,0.685016879
5387,0.691228965
5388,0.693523712
5389,0.688650307
5390,0.697597137
5391,0.71670082
5392,0.718934153
5393,0.728157827
5394,0.725595696
5395,0.698693313
5396,0.697412247
5397,0.680758391
5398,0.65145334
5399,0.645079041
5400,0.595104539
5401,0.565017848
5402,0.560428353
5403,0.555583886
5404,0.554309026
5405,0.571902091
5406,0.598164202
5407,0.678735339
5408,0.668281489
5409,0.640234574
5410,0.617700026
5411,0.683817854
5412,0.720092616
5413,0.740416774
5414,0.708515565
5415,0.749935683
5416,0.744790327
5417,0.742217649
5418,0.724466169
5419,0.685618729
5420,0.645908389
5421,0.624356334
5422,0.636199794
5423,0.604834606
5424,0.574300254
5425,0.582442748
5426,0.567938931
5427,0.56870229
5428,0.566412214
5429,0.558524173
5430,0.560814249
5431,0.593129771
5432,0.617302799
5433,0.683206107
5434,0.670992366
5435,0.676081425
5436,0.673282443
5437,0.67913486
5438,0.68524173
5439,0.743256997
5440,0.7
5441,0.703307888
5442,0.7
5443,0.690585242
5444,0.664122137
5445,0.664885496
5446,0.632061069
5447,0.586768448
5448,0.593638677
5449,0.652671756
5450,0.656234097
5451,0.639185751
5452,0.550381679
5453,0.549618321
5454,0.567938931
5455,0.592366412
5456,0.638676845
5457,0.660814249
5458,0.684987277
5459,0.675318066
5460,0.672264631
5461,0.607124682
5462,0.618066158
5463,0.691857506
5464,0.722900763
5465,0.708905852
5466,0.699623588
5467,0.70489335
5468,0.686323714
5469,0.71314433
5470,0.696391753
5471,0.666494845
5472,0.686082474
5473,0.61185567
5474,0.602319588
5475,0.600515464
5476,0.602835052
5477,0.572164948
5478,0.584974093
5479,0.633160622
5480,0.692487047
5481,0.682642487
5482,0.706217617
5483,0.711917098
5484,0.712953368
5485,0.701412067
5486,0.687548139
5487,0.710072482
5488,0.717141429
5489,0.697901049
5490,0.659670165
5491,0.713643178
5492,0.686156922
5493,0.661669165
5494,0.64562484
5495,0.606877085
5496,0.626122658
5497,0.601231717
5498,0.600461894
5499,0.579055441
5500,0.569301848
5501,0.592659138
5502,0.586755647
5503,0.650994575
5504,0.648927926
5505,0.581503487
5506,0.560824742
5507,0.674742268
5508,0.632216495
5509,0.610493668
5510,0.609888688
5511,0.59074912
5512,0.6
5513,0.613715711
5514,0.599002494
5515,0.633333333
5516,0.641381048
5517,0.677362748
5518,0.619451372
5519,0.607481297
5520,0.597755611
5521,0.551620948
5522,0.560349127
5523,0.592269327
5524,0.6159601
5525,0.644638404
5526,0.585341111
5527,0.629977175
5528,0.670555415
5529,0.629723561
5530,0.642657875
5531,0.606483791
5532,0.581546135
5533,0.590274314
5534,0.586284289
5535,0.588778055
5536,0.651122195
5537,0.605735661
5538,0.617206983
5539,0.606733167
5540,0.627182045
5541,0.623057644
5542,0.631207462
5543,0.633149448
5544,0.574956348
5545,0.570217012
5546,0.567473185
5547,0.567223747
5548,0.564729359
5549,0.577700175
5550,0.580547876
5551,0.652676552
5552,0.668258356
5553,0.627707809
5554,0.588413098
5555,0.639409127
5556,0.614210526
5557,0.600665984
5558,0.622182377
5559,0.633709016
5560,0.629832876
5561,0.645459082
5562,0.624001996
5563,0.616017964
5564,0.636113198
5565,0.622261395
5566,0.610470942
5567,0.594567655
5568,0.578567877
5569,0.579065142
5570,0.591496768
5571,0.61834908
5572,0.592988563
5573,0.569152971
5574,0.576232617
5575,0.613906448
5576,0.620375063
5577,0.617080588
5578,0.714901166
5579,0.733654334
5580,0.731626964
5581,0.734921439
5582,0.720476432
5583,0.756208819
5584,0.758743031
5585,0.758743031
5586,0.765525982
5587,0.77808775
5588,0.745602855
5589,0.73724686
5590,0.700175483
5591,0.627182045
5592,0.687531172
5593,0.70798005
5594,0.710473815
5595,0.712967581
5596,0.711221945
5597,0.615461347
5598,0.549625935
5599,0.581047382
5600,0.62967581
5601,0.644887781
5602,0.70798005
5603,0.736658354
5604,0.723441397
5605,0.720199501
5606,0.730055193
5607,0.752885098
5608,0.769172743
5609,0.74352527
5610,0.746291174
5611,0.751320091
5612,0.719518314
5613,0.729051681
5614,0.675363773
5615,0.610826065
5616,0.629810159
5617,0.632304159
5618,0.637662669
5619,0.629752488
5620,0.602194437
5621,0.595560092
5622,0.596070426
5623,0.626180148
5624,0.643753136
5625,0.733818364
5626,0.737581535
5627,0.749057078
5628,0.748051295
5629,0.766300179
5630,0.768090003
5631,0.771925339
5632,0.793184183
5633,0.768270481
5634,0.737296748
5635,0.748403576
5636,0.709067688
5637,0.686737805
5638,0.62550813
5639,0.559705285
5640,0.59222561
5641,0.593495935
5642,0.664634146
5643,0.65675813
5644,0.620426829
5645,0.672002033
5646,0.549796748
5647,0.577128335
5648,0.684788157
5649,0.687436159
5650,0.679264556
5651,0.700459653
5652,0.70505618
5653,0.718335036
5654,0.731103166
5655,0.75
5656,0.775667351
5657,0.753850103
5658,0.716889117
5659,0.760523614
5660,0.756479343
5661,0.7415961
5662,0.721067488
5663,0.6979728
5664,0.733059548
5665,0.708162218
5666,0.721765914
5667,0.705082136
5668,0.636036961
5669,0.601283697
5670,0.697740113
5671,0.709504343
5672,0.703372509
5673,0.708482371
5674,0.716402657
5675,0.714869699
5676,0.716147164
5677,0.714869699
5678,0.71001533
5679,0.713847726
5680,0.726877874
5681,0.749361267
5682,0.716402657
5683,0.741616844
5684,0.719261762
5685,0.65063686
5686,0.650116974
5687,0.65713543
5688,0.64475052
5689,0.686412055
5690,0.614185503
5691,0.659911665
5692,0.678617823
5693,0.693426864
5694,0.581709535
5695,0.580494148
5696,0.585695709
5697,0.609622887
5698,0.634070221
5699,0.608062419
5700,0.692847854
5701,0.657737321
5702,0.659817945
5703,0.652535761
5704,0.745903771
5705,0.727461678
5706,0.74227072
5707,0.752143414
5708,0.710574175
5709,0.702779943
5710,0.664848012
5711,0.675851313
5712,0.698206395
5713,0.69222771
5714,0.598388355
5715,0.554977905
5716,0.543020535
5717,0.602807382
5718,0.67741097
5719,0.630429129
5720,0.61716515
5721,0.746423927
5722,0.745123537
5723,0.724577373
5724,0.718595579
5725,0.697009103
5726,0.668140442
5727,0.586475943
5728,0.658257477
5729,0.729518856
5730,0.746928105
5731,0.720416125
5732,0.73289987
5733,0.712353706
5734,0.699609883
5735,0.709752926
5736,0.670741222
5737,0.620546164
5738,0.573472042
5739,0.58283485
5740,0.63953186
5741,0.698829649
5742,0.641612484
5743,0.637191157
5744,0.633886871
5745,0.583549559
5746,0.691229891
5747,0.658389963
5748,0.750653424
5749,0.688970204
5750,0.618837571
5751,0.618837571
5752,0.621172807
5753,0.606744488
5754,0.618677043
5755,0.613488975
5756,0.631455399
5757,0.711284047
5758,0.655512322
5759,0.596627756
5760,0.613488975
5761,0.641245136
5762,0.57846952
5763,0.595849546
5764,0.577172503
5765,0.573022049
5766,0.560830091
5767,0.553566796
5768,0.597405966
5769,0.651361868
5770,0.680674449
5771,0.636057069
5772,0.608560311
5773,0.59766537
5774,0.61997406
5775,0.615045396
5776,0.616601816
5777,0.664850843
5778,0.62386511
5779,0.599740597
5780,0.589364462
5781,0.607263294
5782,0.575097276
5783,0.55460441
5784,0.570316554
5785,0.569019201
5786,0.570835496
5787,0.566683965
5788,0.564089258
5789,0.567462377
5790,0.611731119
5791,0.605761744
5792,0.613547885
5793,0.67583701
5794,0.620653866
5795,0.681629476
5796,0.737934613
5797,0.7327452
5798,0.693305656
5799,0.646600934
5800,0.631715546
5801,0.602661101
5802,0.66971041
5803,0.683882689
5804,0.710096029
5805,0.671165326
5806,0.624188944
5807,0.5590449
5808,0.581214323
5809,0.562791905
5810,0.619356513
5811,0.589412694
5812,0.620389884
5813,0.583399209
5814,0.570487484
5815,0.621870883
5816,0.637944664
5817,0.598945982
5818,0.621614583
5819,0.633350596
5820,0.62460815
5821,0.629815303
5822,0.622879177
5823,0.624044829
5824,0.642657165
5825,0.663915979
5826,0.630657664
5827,0.607151788
5828,0.611152788
5829,0.650412603
5830,0.663665916
5831,0.568892223
5832,0.535991974
5833,0.533734638
5834,0.580386255
5835,0.540135034
5836,0.533883471
5837,0.540885221
5838,0.573643411
5839,0.662415604
5840,0.721180295
5841,0.696518668
5842,0.72653885
5843,0.741422805
5844,0.754036327
5845,0.739684921
5846,0.706176544
5847,0.731682921
5848,0.75343836
5849,0.712428107
5850,0.660165041
5851,0.68692173
5852,0.698674669
5853,0.735683921
5854,0.703675919
5855,0.694173543
5856,0.679669917
5857,0.647661915
5858,0.554665999
5859,0.566424819
5860,0.54378921
5861,0.548306148
5862,0.583688833
5863,0.713207547
5864,0.739622642
5865,0.742065491
5866,0.668513854
5867,0.684634761
5868,0.645088161
5869,0.721914358
5870,0.727524553
5871,0.658885542
5872,0.677419355
5873,0.622905726
5874,0.613153288
5875,0.68392098
5876,0.63415854
5877,0.650665996
5878,0.69741141
5879,0.72775264
5880,0.68728004
5881,0.602650663
5882,0.567141785
5883,0.551137784
5884,0.557389347
5885,0.548911684
5886,0.585542771
5887,0.607433809
5888,0.594898725
5889,0.685592796
5890,0.591795898
5891,0.589044522
5892,0.5987994
5893,0.61425
5894,0.62025
5895,0.62875
5896,0.6515
5897,0.6735
5898,0.66775
5899,0.71775
5900,0.6535
5901,0.696908771
5902,0.622579834
5903,0.614614615
5904,0.536286286
5905,0.577577578
5906,0.565065065
5907,0.564814815
5908,0.553053053
5909,0.595595596
5910,0.681431431
5911,0.673173173
5912,0.677427427
5913,0.591841842
5914,0.585085085
5915,0.588338338
5916,0.596846847
5917,0.60035035
5918,0.602102102
5919,0.625125125
5920,0.64066783
5921,0.634936457
5922,0.619885941
5923,0.639722291
5924,0.600793454
5925,0.593602777
5926,0.563956371
5927,0.562964799
5928,0.558545092
5929,0.528268991
5930,0.536488169
5931,0.544956413
5932,0.561145704
5933,0.554919054
5934,0.573599004
5935,0.603985056
5936,0.711830635
5937,0.720049813
5938,0.698630137
5939,0.60871731
5940,0.572104608
5941,0.605728518
5942,0.581569116
5943,0.613947696
5944,0.617781155
5945,0.619903773
5946,0.617371486
5947,0.646912351
5948,0.730079681
5949,0.739790837
5950,0.642982237
5951,0.598699024
5952,0.588747822
5953,0.609907891
5954,0.58352004
5955,0.575802838
5956,0.542693552
5957,0.545431914
5958,0.550410754
5959,0.559322034
5960,0.587005228
5961,0.58974359
5962,0.584017924
5963,0.573064476
5964,0.583768982
5965,0.602688574
5966,0.595469256
5967,0.69330346
5968,0.684341548
5969,0.651481205
5970,0.707991038
5971,0.653472741
5972,0.613393079
5973,0.622106049
5974,0.589942457
5975,0.593194896
5976,0.577327327
5977,0.607857858
5978,0.577545432
5979,0.550410754
5980,0.548419218
5981,0.567089868
5982,0.553149116
5983,0.57231765
5984,0.583022156
5985,0.591984068
5986,0.58476475
5987,0.616131441
5988,0.673885985
5989,0.647498133
5990,0.638536221
5991,0.661687827
5992,0.70326114
5993,0.668160319
5994,0.613144137
5995,0.646751307
5996,0.655962161
5997,0.714712472
5998,0.716455066
5999,0.727408514
6000,0.645631068
6001,0.58988187
6002,0.606540623
6003,0.611905979
6004,0.583546244
6005,0.639866427
6006,0.71014114
6007,0.732096184
6008,0.770980392
6009,0.743563069
6010,0.748504551
6011,0.756306892
6012,0.717815345
6013,0.688686606
6014,0.661554458
6015,0.61918378
6016,0.645957889
6017,0.635560177
6018,0.660514687
6019,0.668053028
6020,0.618923837
6021,0.722121133
6022,0.731219132
6023,0.720821419
6024,0.728769271
6025,0.698458322
6026,0.714136399
6027,0.66527306
6028,0.609354586
6029,0.602822054
6030,0.649281533
6031,0.707025013
6032,0.765520917
6033,0.749533706
6034,0.720756728
6035,0.658032444
6036,0.72396651
6037,0.690656896
6038,0.662915467
6039,0.654540696
6040,0.650615022
6041,0.662392044
6042,0.747255619
6043,0.723993727
6044,0.738891793
6045,0.74013744
6046,0.721303131
6047,0.685489997
6048,0.703232375
6049,0.696265343
6050,0.683207104
6051,0.594411073
6052,0.581091669
6053,0.64977801
6054,0.727866284
6055,0.759467224
6056,0.715852703
6057,0.7255158
6058,0.73308958
6059,0.734395403
6060,0.731783756
6061,0.73204492
6062,0.733611909
6063,0.737790546
6064,0.750065291
6065,0.719770175
6066,0.688911704
6067,0.68498452
6068,0.632443532
6069,0.670944559
6070,0.63886037
6071,0.714835729
6072,0.709188912
6073,0.63013347
6074,0.654517454
6075,0.635523614
6076,0.589065708
6077,0.61113963
6078,0.642710472
6079,0.728182752
6080,0.723562628
6081,0.738963039
6082,0.756160164
6083,0.718172485
6084,0.683264887
6085,0.618583162
6086,0.647843943
6087,0.712525667
6088,0.752566735
6089,0.767197125
6090,0.7255158
6091,0.712184874
6092,0.719247845
6093,0.663755459
6094,0.629685917
6095,0.623353597
6096,0.598024316
6097,0.60106383
6098,0.582123759
6099,0.581306991
6100,0.604609929
6101,0.598530902
6102,0.576241135
6103,0.595997974
6104,0.595997974
6105,0.596251266
6106,0.662528503
6107,0.636432734
6108,0.630605523
6109,0.651127439
6110,0.669115784
6111,0.714720041
6112,0.725107677
6113,0.640739802
6114,0.677223207
6115,0.652900937
6116,0.623280693
6117,0.61589404
6118,0.580947555
6119,0.587788194
6120,0.581963129
6121,0.597907324
6122,0.609367215
6123,0.604135526
6124,0.583208769
6125,0.594170404
6126,0.612356751
6127,0.595166916
6128,0.609787018
6129,0.607758621
6130,0.59203854
6131,0.615872211
6132,0.587981744
6133,0.589249493
6134,0.587072243
6135,0.628897338
6136,0.7252218
6137,0.63599493
6138,0.631685678
6139,0.645828144
6140,0.644084682
6141,0.647571606
6142,0.61116675
6143,0.596640762
6144,0.617705736
6145,0.632485222
6146,0.615878726
6147,0.621725732
6148,0.604284977
6149,0.65978317
6150,0.721218379
6151,0.720755694
6152,0.713490591
6153,0.684601113
6154,0.594487146
6155,0.598727803
6156,0.631857938
6157,0.657301882
6158,0.604663487
6159,0.631690514
6160,0.691308956
6161,0.647463002
6162,0.59910148
6163,0.640327696
6164,0.653805497
6165,0.69040659
6166,0.644166888
6167,0.582452431
6168,0.594344609
6169,0.602536998
6170,0.606765328
6171,0.582716702
6172,0.603858351
6173,0.621400264
6174,0.641589404
6175,0.749005041
6176,0.756501858
6177,0.742571429
6178,0.615280778
6179,0.613930886
6180,0.609854604
6181,0.635529158
6182,0.613997879
6183,0.620068838
6184,0.603011094
6185,0.605097215
6186,0.605615324
6187,0.601154553
6188,0.602035623
6189,0.583120205
6190,0.566358025
6191,0.568176004
6192,0.584559773
6193,0.578621224
6194,0.577846631
6195,0.55460883
6196,0.572166279
6197,0.578621224
6198,0.623778071
6199,0.643165856
6200,0.609425785
6201,0.607529794
6202,0.595341278
6203,0.620212766
6204,0.619098143
6205,0.629787234
6206,0.632712766
6207,0.644148936
6208,0.613793103
6209,0.621485411
6210,0.614588859
6211,0.613527851
6212,0.647214854
6213,0.632891247
6214,0.635013263
6215,0.597759403
6216,0.619098426
6217,0.579310345
6218,0.571996818
6219,0.576729393
6220,0.578961314
6221,0.613407525
6222,0.705961694
6223,0.760992716
6224,0.740760723
6225,0.73385784
6226,0.719925808
6227,0.7236354
6228,0.696423841
6229,0.652450331
6230,0.584412082
6231,0.59600863
6232,0.680960086
6233,0.632368149
6234,0.620475698
6235,0.648914168
6236,0.660289555
6237,0.581695967
6238,0.586608066
6239,0.583247156
6240,0.5721303
6241,0.571354705
6242,0.565925543
6243,0.557020946
6244,0.5645203
6245,0.621929144
6246,0.716834756
6247,0.736035334
6248,0.698363211
6249,0.618503119
6250,0.595634096
6251,0.599272349
6252,0.601611227
6253,0.596673597
6254,0.573284823
6255,0.610851506
6256,0.62860109
6257,0.621778676
6258,0.67433047
6259,0.732440627
6260,0.625821122
6261,0.641096579
6262,0.605130785
6263,0.59054326
6264,0.581237425
6265,0.590040241
6266,0.594315895
6267,0.599597586
6268,0.597837022
6269,0.678571429
6270,0.650905433
6271,0.707484944
6272,0.706911385
6273,0.702896473
6274,0.702609693
6275,0.67221107
6276,0.750788644
6277,0.625225225
6278,0.59938208
6279,0.621776504
6280,0.658148631
6281,0.63285528
6282,0.711256545
6283,0.730638853
6284,0.690482399
6285,0.677444589
6286,0.615384615
6287,0.645020534
6288,0.723674194
6289,0.68764273
6290,0.65287998
6291,0.579294595
6292,0.587160619
6293,0.606445065
6294,0.591324201
6295,0.614812916
6296,0.620963608
6297,0.598564471
6298,0.619425935
6299,0.610968734
6300,0.585084572
6301,0.586516278
6302,0.59431061
6303,0.607124552
6304,0.629677089
6305,0.650948232
6306,0.752947207
6307,0.667093798
6308,0.624295233
6309,0.611540443
6310,0.602422056
6311,0.58329062
6312,0.60726507
6313,0.60910766
6314,0.617794156
6315,0.60542248
6316,0.601737299
6317,0.628849697
6318,0.604928458
6319,0.629619782
6320,0.686648501
6321,0.690463215
6322,0.650681199
6323,0.652043597
6324,0.693598862
6325,0.66458037
6326,0.643533123
6327,0.652561247
6328,0.734688196
6329,0.687584895
6330,0.688399891
6331,0.652811736
6332,0.631621842
6333,0.629176854
6334,0.61376673
6335,0.620858229
6336,0.623845736
