,0
1048,2960.0
1049,2864.0
1050,3011.0
1051,2865.0
1052,3098.0
1053,2950.0
1054,2652.0
1055,2560.0
1056,2523.0
1057,2593.0
1058,2644.0
1059,2848.0
1060,2705.0
1061,2982.0
1062,3042.0
1063,3028.0
1064,3051.0
1065,3028.0
1066,2991.0
1067,3096.0
1068,2823.0
1069,3050.0
1070,3022.0
1071,3062.0
1072,2886.0
1073,3179.0
1074,3178.0
1075,3131.0
1076,3114.0
1077,3046.0
1078,2975.0
1079,3043.0
1080,3048.0
1081,2992.0
1082,2797.0
1083,2713.0
1084,2505.0
1085,2496.0
1086,2603.0
1087,2670.0
1088,2678.0
1089,2665.0
1090,2667.0
1091,2679.0
1092,2606.0
1093,2636.0
1094,2701.0
1095,2687.0
1096,2665.0
1097,2718.0
1098,2682.0
1099,2711.0
1100,2673.0
1101,2637.0
1102,2658.0
1103,2597.0
1104,2617.0
1105,2606.0
1106,2651.0
1107,2649.0
1108,2619.0
1109,2656.0
1110,2714.0
1111,2593.0
1112,2587.0
1113,2631.0
1114,2639.0
1115,2689.0
1116,2709.0
1117,2692.0
1118,2642.0
1119,2649.0
1120,2686.0
1121,2876.0
1122,3116.0
1123,2634.0
1124,2531.0
1125,2782.0
1126,2753.0
1127,2500.0
1128,2890.0
1129,2430.0
1130,2362.0
1131,2363.0
1132,2530.0
1133,2361.0
1134,2731.0
1135,2591.0
1136,2525.0
1137,2613.0
1138,2731.0
1139,2801.0
1140,2841.0
1141,2501.0
1142,2601.0
1143,2606.0
1144,2760.0
1145,2995.0
1146,3090.0
1147,2869.0
1148,2688.0
1149,2638.0
1150,2627.0
1151,2576.0
1152,2578.0
1153,2608.0
1154,2555.0
1155,2556.0
1156,2666.0
1157,2673.0
1158,2527.0
1159,2590.0
1160,2530.0
1161,2913.0
1162,2849.0
1163,2585.0
1164,2565.0
1165,2723.0
1166,2849.0
1167,2926.0
1168,2948.0
1169,2960.0
1170,2940.0
1171,2706.0
1172,2655.0
1173,2624.0
1174,2852.0
1175,2516.0
1176,2500.0
1177,2665.0
1178,2636.0
1179,2554.0
1180,2490.0
1181,2479.0
1182,2611.0
1183,2713.0
1184,2841.0
1185,2765.0
1186,2887.0
1187,2906.0
1188,2850.0
1189,2907.0
1190,2869.0
1191,2891.0
1192,2875.0
1193,2864.0
1194,3039.0
1195,3047.0
1196,3070.0
1197,2833.0
1198,2599.0
1199,2525.0
1200,2564.0
1201,2517.0
1202,2600.0
1203,2885.0
1204,2690.0
1205,2738.0
1206,3013.0
1207,2958.0
1208,2951.0
1209,2916.0
1210,2976.0
1211,3087.0
1212,3062.0
1213,3051.0
1214,2946.0
1215,2825.0
1216,2872.0
1217,3067.0
1218,3075.0
1219,3013.0
1220,3115.0
1221,2990.0
1222,2895.0
1223,2555.0
1224,2650.0
1225,2574.0
1226,2569.0
1227,2560.0
1228,2729.0
1229,2719.0
1230,2627.0
1231,2884.0
1232,2892.0
1233,2903.0
1234,2920.0
1235,2917.0
1236,2908.0
1237,2892.0
1238,2883.0
1239,2800.0
1240,2743.0
1241,2744.0
1242,2703.0
1243,2729.0
1244,2656.0
1245,2668.0
1246,2579.0
1247,2635.0
1248,2573.0
1249,2541.0
1250,2585.0
1251,2576.0
1252,2568.0
1253,2485.0
1254,2518.0
1255,2598.0
1256,2600.0
1257,2670.0
1258,2675.0
1259,2659.0
1260,2585.0
1261,2584.0
1262,2586.0
1263,2596.0
1264,2604.0
1265,2631.0
1266,2380.0
1267,2389.0
1268,2379.0
1269,2362.0
1270,2304.0
1271,2209.0
1272,2179.0
1273,2254.0
1274,2259.0
1275,2233.0
1276,2201.0
1277,2252.0
1278,2255.0
1279,2376.0
1280,2469.0
1281,2675.0
1282,2688.0
1283,2569.0
1284,2601.0
1285,2570.0
1286,2608.0
1287,2695.0
1288,2735.0
1289,2624.0
1290,2632.0
1291,2602.0
1292,2571.0
1293,2572.0
1294,2476.0
1295,2556.0
1296,2572.0
1297,2576.0
1298,2561.0
1299,2532.0
1300,2537.0
1301,2580.0
1302,2648.0
1303,2715.0
1304,3006.0
1305,3034.0
1306,3031.0
1307,2593.0
1308,2565.0
1309,2657.0
1310,2969.0
1311,2890.0
1312,2748.0
1313,2960.0
1314,3014.0
1315,2981.0
1316,2928.0
1317,3004.0
1318,2740.0
1319,2656.0
1320,2627.0
1321,2493.0
1322,2453.0
1323,2522.0
1324,2506.0
1325,2485.0
1326,2490.0
1327,2930.0
1328,2827.0
1329,2853.0
1330,2796.0
1331,2820.0
1332,2708.0
1333,2591.0
1334,2513.0
1335,2498.0
1336,2584.0
1337,2647.0
1338,2774.0
1339,2721.0
1340,2708.0
1341,2710.0
1342,2534.0
1343,2596.0
1344,2570.0
1345,2547.0
1346,2529.0
1347,2520.0
1348,2566.0
1349,2614.0
1350,2650.0
1351,2883.0
1352,2939.0
1353,3017.0
1354,2893.0
1355,2843.0
1356,2748.0
1357,2839.0
1358,2955.0
1359,2950.0
1360,2936.0
1361,2870.0
1362,2609.0
1363,2630.0
1364,2671.0
1365,2997.0
1366,2915.0
1367,2634.0
1368,2886.0
1369,2646.0
1370,2469.0
1371,2524.0
1372,2450.0
1373,2543.0
1374,2613.0
1375,2713.0
1376,2608.0
1377,2631.0
1378,3018.0
1379,3015.0
1380,2601.0
1381,2726.0
1382,2791.0
1383,2636.0
1384,2670.0
1385,2788.0
1386,2876.0
1387,2710.0
1388,2610.0
1389,2647.0
1390,2554.0
1391,2438.0
1392,2533.0
1393,2540.0
1394,2553.0
